,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
58,Barney M Davis,4939_G_4,4939,G,4,90245.0,Combined Cycle,,ERC_REST,Texas,48.0,Nueces,355.0,48355.0,157.0,7736.0,2010.0,9999.0,,,N,Natural Gas,,,,NH3,SCR,2009.0,,,,,,,0.06,0.0193,0.0193,0.0193,0.0193,,,,,,,,,,,,Natural Gas,4939.0,27.6064,-97.3117,,,,,,,,3.6509190329230177,117.0,POINT (-97.3117 27.6064),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,49.926,16028.101378390395,62.800000000000004,0.0,13170.0,3.5999999999999996,31.84350963869246,1,0.0,1,1,0,False,False,False,4939+4,,,,,,,,,,,,
59,Newgulf Cogen,50137_G_GEN1,50137,G,GEN1,3640.0,Combustion Turbine,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,72.0,13440.0,1984.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,3.0,0.25759,0.25759,0.25759,0.25759,,,,,,,,,,,,Natural Gas,50137.0,29.2639,-95.8997,,,,,,,,3.6509190329230177,117.0,POINT (-95.8997 29.2639),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,2.0,24.624000000000002,1837.616718541574,28.8,0.0,7340.0,15.45,64.51835180248536,0,0.0,1,1,0,True,False,2030,50137+GEN1,,,,,,,,,,,,
60,Union Carbide Seadrift Cogen,50150_G_GE10,50150,G,GE10,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,15.0,9043.0,1964.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.17761,0.17761,0.17761,0.17761,,,,,,,,,,,,Natural Gas,50150.0,28.5105,-96.7706,,,,,,,,3.6509190329230177,117.0,POINT (-96.7706 28.5105),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,9.585,1531.3472654513116,6.0,0.0,13170.0,3.5999999999999996,36.615260814722845,1,0.0,1,1,0,True,False,2030,50150+GE10,,,,,,,,,,,,
61,Union Carbide Seadrift Cogen,50150_G_GE11,50150,G,GE11,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,30.0,9043.0,2000.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.17761,0.17761,0.17761,0.17761,,,,,,,,,,,,Natural Gas,50150.0,28.5105,-96.7706,,,,,,,,3.6509190329230177,117.0,POINT (-96.7706 28.5105),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,19.17,3062.6945309026232,12.0,0.0,13170.0,3.5999999999999996,36.615260814722845,1,0.0,1,1,0,False,False,False,50150+GE11,,,,,,,,,,,,
62,Union Carbide Seadrift Cogen,50150_G_GEN5,50150,G,GEN5,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,15.0,9043.0,1987.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.17761,0.17761,0.17761,0.17761,,,,,,,,,,,,Natural Gas,50150.0,28.5105,-96.7706,,,,,,,,3.6509190329230177,117.0,POINT (-96.7706 28.5105),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,9.585,1531.3472654513116,6.0,0.0,13170.0,3.5999999999999996,36.615260814722845,1,0.0,1,1,0,True,False,2050,50150+GEN5,,,,,,,,,,,,
63,Union Carbide Seadrift Cogen,50150_G_GEN6,50150,G,GEN6,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,30.0,9043.0,1987.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.17761,0.17761,0.17761,0.17761,,,,,,,,,,,,Natural Gas,50150.0,28.5105,-96.7706,,,,,,,,3.6509190329230177,117.0,POINT (-96.7706 28.5105),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,19.17,3062.6945309026232,12.0,0.0,13170.0,3.5999999999999996,36.615260814722845,1,0.0,1,1,0,True,False,2050,50150+GEN6,,,,,,,,,,,,
64,Union Carbide Seadrift Cogen,50150_G_GEN7,50150,G,GEN7,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,6.0,9043.0,1987.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.17761,0.17761,0.17761,0.17761,,,,,,,,,,,,Natural Gas,50150.0,28.5105,-96.7706,,,,,,,,3.6509190329230177,117.0,POINT (-96.7706 28.5105),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,3.834,612.5389061805247,2.4000000000000004,0.0,13170.0,3.5999999999999996,36.615260814722845,1,0.0,1,1,0,True,False,2050,50150+GEN7,,,,,,,,,,,,
65,Union Carbide Seadrift Cogen,50150_G_GEN8,50150,G,GEN8,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,30.0,9043.0,1987.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.17761,0.17761,0.17761,0.17761,,,,,,,,,,,,Natural Gas,50150.0,28.5105,-96.7706,,,,,,,,3.6509190329230177,117.0,POINT (-96.7706 28.5105),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,19.17,3062.6945309026232,12.0,0.0,13170.0,3.5999999999999996,36.615260814722845,1,0.0,1,1,0,True,False,2050,50150+GEN8,,,,,,,,,,,,
66,Union Carbide Seadrift Cogen,50150_G_GEN9,50150,G,GEN9,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,15.0,9043.0,1987.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.17761,0.17761,0.17761,0.17761,,,,,,,,,,,,Natural Gas,50150.0,28.5105,-96.7706,,,,,,,,3.6509190329230177,117.0,POINT (-96.7706 28.5105),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,9.585,1531.3472654513116,6.0,0.0,13170.0,3.5999999999999996,36.615260814722845,1,0.0,1,1,0,True,False,2050,50150+GEN9,,,,,,,,,,,,
67,BP Chemicals Green Lake Plant,50404_G_TG2,50404,G,TG2,,Non-Fossil Waste,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,15.0,11414.0,1989.0,9999.0,,,N,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,50404.0,28.5707,-96.8333,,,,,,,,0.0,160.1,POINT (-96.83329999999999 28.5707),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,15.0,1531.3472654513116,6.0,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,True,False,2030,50404+TG2,,,,,,,,,,,,
68,BP Chemicals Green Lake Plant,50404_G_TG3,50404,G,TG3,,Non-Fossil Waste,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,23.8,11414.0,1997.0,9999.0,,,N,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,50404.0,28.5707,-96.8333,,,,,,,,0.0,160.1,POINT (-96.83329999999999 28.5707),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,23.8,2429.7376611827476,9.520000000000001,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,True,False,2040,50404+TG3,,,,,,,,,,,,
69,Rio Grande Valley Sugar Growers,54338_B_6,54338,B,6,,Biomass,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,3.5,17397.0,2009.0,9999.0,,,Y,Biomass,,,,,,,,ESPH + C + WS,No,,,,,0.25617,0.25617,0.25617,0.25617,,,,,,,,,,,,Biomass,54338.0,26.269683,-97.867012,,,,,,,,0.0,91.9,POINT (-97.867012 26.269683),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,3.5,357.31436193863937,1.4000000000000001,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,True,False,2050,54338+6,,,,,,,,,,,,
70,Gregory Power Facility,55086_G_GT1A,55086,G,GT1A,3863.0,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,141.0,5500.0,2000.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,,0.03435,0.03435,0.03435,0.03435,,,,,,,,,,,,Natural Gas,55086.0,27.88929,-97.258417,,,,,,,,3.6509190329230177,117.0,POINT (-97.25841699999999 27.88929),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,44.838,14394.66429524233,56.400000000000006,0.0,13170.0,3.5999999999999996,23.680054681076598,1,0.0,1,1,0,False,False,False,55086+GT1A,,,,,,,,,,,,
71,Gregory Power Facility,55086_G_GT1B,55086,G,GT1B,3864.0,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,140.0,5500.0,2000.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,,0.03435,0.03435,0.03435,0.03435,,,,,,,,,,,,Natural Gas,55086.0,27.88929,-97.258417,,,,,,,,3.6509190329230177,117.0,POINT (-97.25841699999999 27.88929),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,44.52,14292.574477545575,56.0,0.0,13170.0,3.5999999999999996,23.680054681076598,1,0.0,1,1,0,False,False,False,55086+GT1B,,,,,,,,,,,,
72,Gregory Power Facility,55086_G_STG,55086,G,STG,,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,85.0,5500.0,2000.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,,0.03435,0.03435,0.03435,0.03435,,,,,,,,,,,,Natural Gas,55086.0,27.88929,-97.258417,,,,,,,,3.6509190329230177,117.0,POINT (-97.25841699999999 27.88929),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,54.315,8677.6345042241,34.0,0.0,13170.0,3.5999999999999996,23.680054681076598,1,0.0,1,1,0,False,False,False,55086+STG,,,,,,,,,,,,
73,Magic Valley Generating Station,55123_G_CTG1,55123,G,CTG1,3951.0,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,221.0,7318.0,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2000.0,,,,,,,,0.01572,0.01572,0.01572,0.01572,,,,,,,,,,,,Natural Gas,55123.0,26.3403,-98.19,,,,,,,,3.6509190329230177,117.0,POINT (-98.19 26.3403),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,70.278,22561.849710982657,88.4,0.0,13170.0,3.5999999999999996,30.317425482930645,1,0.0,1,1,0,False,False,False,55123+CTG1,,,,,,,,,,,,
74,Magic Valley Generating Station,55123_G_CTG2,55123,G,CTG2,3952.0,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,221.0,7318.0,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2000.0,,,,,,,,0.01572,0.01572,0.01572,0.01572,,,,,,,,,,,,Natural Gas,55123.0,26.3403,-98.19,,,,,,,,3.6509190329230177,117.0,POINT (-98.19 26.3403),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,70.278,22561.849710982657,88.4,0.0,13170.0,3.5999999999999996,30.317425482930645,1,0.0,1,1,0,False,False,False,55123+CTG2,,,,,,,,,,,,
75,Magic Valley Generating Station,55123_G_STG,55123,G,STG,,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,240.0,7318.0,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2000.0,,,,,,,,0.01572,0.01572,0.01572,0.01572,,,,,,,,,,,,Natural Gas,55123.0,26.3403,-98.19,,,,,,,,3.6509190329230177,117.0,POINT (-98.19 26.3403),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,76.32000000000001,24501.556247220986,96.0,0.0,13170.0,3.5999999999999996,30.317425482930645,1,0.0,1,1,0,False,False,False,55123+STG,,,,,,,,,,,,
76,Corpus Christi Energy Center,55206_G_CT1,55206,G,CT1,4138.0,Combined Cycle,,ERC_REST,Texas,48.0,Nueces,355.0,48355.0,152.0,9300.0,2002.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,,0.03927,0.03927,0.03927,0.03927,,,,,,,,,,,,Natural Gas,55206.0,27.8139,-97.4283,,,,,,,,3.6509190329230177,117.0,POINT (-97.42829999999999 27.8139),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,48.336,15517.652289906624,60.800000000000004,0.0,13170.0,3.5999999999999996,37.55354700618407,1,0.0,1,1,0,False,False,False,55206+CT1,,,,,,,,,,,,
77,Corpus Christi Energy Center,55206_G_CT2,55206,G,CT2,4139.0,Combined Cycle,,ERC_REST,Texas,48.0,Nueces,355.0,48355.0,152.0,9300.0,2002.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,,0.03927,0.03927,0.03927,0.03927,,,,,,,,,,,,Natural Gas,55206.0,27.8139,-97.4283,,,,,,,,3.6509190329230177,117.0,POINT (-97.42829999999999 27.8139),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,48.336,15517.652289906624,60.800000000000004,0.0,13170.0,3.5999999999999996,37.55354700618407,1,0.0,1,1,0,False,False,False,55206+CT2,,,,,,,,,,,,
78,Corpus Christi Energy Center,55206_G_ST1,55206,G,ST1,,Combined Cycle,,ERC_REST,Texas,48.0,Nueces,355.0,48355.0,165.0,9300.0,2002.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,,0.03927,0.03927,0.03927,0.03927,,,,,,,,,,,,Natural Gas,55206.0,27.8139,-97.4283,,,,,,,,3.6509190329230177,117.0,POINT (-97.42829999999999 27.8139),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,37.55354700618407,1,0.0,1,1,0,False,False,False,55206+ST1,,,,,,,,,,,,
79,Ingleside Cogeneration,55313_G_CTG1,55313,G,CTG1,,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,155.0,7590.0,1999.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.0692,0.0692,0.0692,0.0692,,,,,,,,,,,,Natural Gas,55313.0,27.882778,-97.242778,,,,,,,,3.6509190329230177,117.0,POINT (-97.242778 27.882778),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,49.29,15823.921742996887,62.0,0.0,13170.0,3.5999999999999996,31.3104754598857,1,0.0,1,1,0,False,False,False,55313+CTG1,,,,,,,,,,,,
80,Ingleside Cogeneration,55313_G_CTG2,55313,G,CTG2,,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,155.0,7590.0,1999.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.0692,0.0692,0.0692,0.0692,,,,,,,,,,,,Natural Gas,55313.0,27.882778,-97.242778,,,,,,,,3.6509190329230177,117.0,POINT (-97.242778 27.882778),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,49.29,15823.921742996887,62.0,0.0,13170.0,3.5999999999999996,31.3104754598857,1,0.0,1,1,0,False,False,False,55313+CTG2,,,,,,,,,,,,
81,Ingleside Cogeneration,55313_G_STG,55313,G,STG,,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,150.0,7590.0,1999.0,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.0692,0.0692,0.0692,0.0692,,,,,,,,,,,,Natural Gas,55313.0,27.882778,-97.242778,,,,,,,,3.6509190329230177,117.0,POINT (-97.242778 27.882778),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,47.7,15313.472654513116,60.0,0.0,13170.0,3.5999999999999996,31.3104754598857,1,0.0,1,1,0,False,False,False,55313+STG,,,,,,,,,,,,
82,Hidalgo Energy Center,55545_G_CTG1,55545,G,CTG1,3171.0,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,149.0,7288.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03545,0.03545,0.03545,0.03545,,,,,,,,,,,,Natural Gas,55545.0,26.34172,-98.175759,,,,,,,,3.6509190329230177,117.0,POINT (-98.175759 26.34172),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,30.20789791194295,1,0.0,1,1,0,False,False,False,55545+CTG1,,,,,,,,,,,,
83,Hidalgo Energy Center,55545_G_CTG2,55545,G,CTG2,3172.0,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,149.0,7288.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03545,0.03545,0.03545,0.03545,,,,,,,,,,,,Natural Gas,55545.0,26.34172,-98.175759,,,,,,,,3.6509190329230177,117.0,POINT (-98.175759 26.34172),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,30.20789791194295,1,0.0,1,1,0,False,False,False,55545+CTG2,,,,,,,,,,,,
84,Hidalgo Energy Center,55545_G_STG1,55545,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,172.0,7288.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03545,0.03545,0.03545,0.03545,,,,,,,,,,,,Natural Gas,55545.0,26.34172,-98.175759,,,,,,,,3.6509190329230177,117.0,POINT (-98.175759 26.34172),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,54.696,17559.448643841708,68.8,0.0,13170.0,3.5999999999999996,30.20789791194295,1,0.0,1,1,0,False,False,False,55545+STG1,,,,,,,,,,,,
85,Colorado Bend Energy Center,56350_G_CT1A,56350,G,CT1A,4573.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,70.0,8386.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,0,False,False,False,56350+CT1A,,,,,,,,,,,,
86,Colorado Bend Energy Center,56350_G_CT1B,56350,G,CT1B,4574.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,62.0,8386.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,39.618,6329.568697198755,24.8,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,0,False,False,False,56350+CT1B,,,,,,,,,,,,
87,Colorado Bend Energy Center,56350_G_CT2A,56350,G,CT2A,4577.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,69.0,8386.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01541,0.01541,0.01541,0.01541,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,44.091,7044.197421076034,27.6,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,0,False,False,False,56350+CT2A,,,,,,,,,,,,
88,Colorado Bend Energy Center,56350_G_CT2B,56350,G,CT2B,4578.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,63.0,8386.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01541,0.01541,0.01541,0.01541,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,40.257,6431.658514895509,25.200000000000003,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,0,False,False,False,56350+CT2B,,,,,,,,,,,,
89,Colorado Bend Energy Center,56350_G_ST1,56350,G,ST1,,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,101.0,8386.0,2007.0,9999.0,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2007.0,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,32.118,10311.071587372166,40.400000000000006,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,0,False,False,False,56350+ST1,,,,,,,,,,,,
90,Colorado Bend Energy Center,56350_G_ST2,56350,G,ST2,,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,103.0,8386.0,2008.0,9999.0,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2008.0,,,,,,,,0.01541,0.01541,0.01541,0.01541,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,32.754,10515.251222765673,41.2,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,0,False,False,False,56350+ST2,,,,,,,,,,,,
92,CFB Power Plant,56708_B_H1101,56708,B,H1101,,O/G Steam,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,143.0,11844.0,2012.0,9999.0,FBC,dry,N,Natural Gas,,,,CF + LNB + NH3,SNCR,,2012.0,,,,,,0.178,0.21605,0.21605,0.21605,0.21605,,,,,,,,,,,,Natural Gas,56708.0,28.650278,-96.539722,,,,,,,,3.6509190329230177,117.0,POINT (-96.539722 28.650278),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,7.0,33.033,14598.843930635838,57.2,0.0,37800.0,4.47,47.71148502594022,1,0.0,1,1,0,False,False,False,56708+H1101,,,,,,,,,,,,
93,CFB Power Plant,56708_B_H1201,56708,B,H1201,,O/G Steam,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,143.0,11844.0,2012.0,9999.0,FBC,dry,N,Natural Gas,,,,CF + LNB + NH3,SNCR,,2012.0,,,,,,0.178,0.21605,0.21605,0.21605,0.21605,,,,,,,,,,,,Natural Gas,56708.0,28.650278,-96.539722,,,,,,,,3.6509190329230177,117.0,POINT (-96.539722 28.650278),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,7.0,33.033,14598.843930635838,57.2,0.0,37800.0,4.47,47.71148502594022,1,0.0,1,1,0,False,False,False,56708+H1201,,,,,,,,,,,,
111,OCI Alamo Solar I,58537_G_ASTRO,58537,G,ASTRO,,Batteries,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,1.0,0.0,2016.0,9999.0,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,58537.0,29.271667,-98.444722,58537.0,0.3,1,1,Batteries,0.81,0.0,0.0,0.0,POINT (-98.444722 29.271667),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,58537+ASTRO,,,,,,,,,,,,
124,Colorado Bend II,60122_G_CT7,60122,G,CT7,91195.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,313.2,6250.0,2017.0,9999.0,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,,3.6509190329230177,117.0,POINT (-96.065399 29.289415),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,99.5976,31974.530902623388,125.28,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,0,False,False,False,60122+CT7,,,,,,,,,,,,
125,Colorado Bend II,60122_G_CT8,60122,G,CT8,91196.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,313.2,6250.0,2017.0,9999.0,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,,3.6509190329230177,117.0,POINT (-96.065399 29.289415),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,99.5976,31974.530902623388,125.28,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,0,False,False,False,60122+CT8,,,,,,,,,,,,
126,Colorado Bend II,60122_G_STG9,60122,G,STG9,,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,461.4,6250.0,2017.0,9999.0,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,,3.6509190329230177,117.0,POINT (-96.065399 29.289415),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,4.0,146.7252,47104.24188528235,184.56,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,0,False,False,False,60122+STG9,,,,,,,,,,,,
